-2.231741353320464416e-01,-4.647696702625778165e-01,8.568444776753878500e-01,1.000000000000000000e+00,1.000000000000000000e+00
-4.468390603659049276e-01,-3.953247337781770065e-01,8.025292574071856144e-01,1.000000000000000000e+00,2.000000000000000000e+00
-6.400825926924945675e-01,-2.826326408634901033e-01,7.144319875611557791e-01,1.000000000000000000e+00,3.000000000000000000e+00
-7.897373549087712830e-01,-1.343928578083893877e-01,5.985427888061065627e-01,1.000000000000000000e+00,4.000000000000000000e+00
-8.856217991555367375e-01,3.934400301141882661e-02,4.627375911761952287e-01,1.000000000000000000e+00,5.000000000000000000e+00
-9.211933398613461055e-01,2.267212952658550773e-01,3.162282164324864420e-01,1.000000000000000000e+00,6.000000000000000000e+00
-8.940259188318337991e-01,4.149753564921466742e-01,1.688582540508788699e-01,1.000000000000000000e+00,7.000000000000000000e+00
-8.059627099062631750e-01,5.912793422409202693e-01,2.851051875531668625e-02,1.000000000000000000e+00,8.000000000000000000e+00
-6.627956677595254753e-01,7.433550103836005229e-01,-9.014006510315945853e-02,1.000000000000000000e+00,9.000000000000000000e+00
-4.747301522244768424e-01,8.613068510444994441e-01,-1.810574243513187465e-01,1.000000000000000000e+00,1.000000000000000000e+01
-2.543365183580706956e-01,9.369092613542341352e-01,-2.398207068169016520e-01,1.000000000000000000e+00,1.100000000000000000e+01
-1.661012316906761155e-02,9.649960711021348114e-01,-2.617378202815787702e-01,1.000000000000000000e+00,1.200000000000000000e+01
2.222606115363621182e-01,9.436480072374231476e-01,-2.452114577182770705e-01,1.000000000000000000e+00,1.300000000000000000e+01
4.460081693799933800e-01,8.743145932587338409e-01,-1.914437381089339196e-01,1.000000000000000000e+00,1.400000000000000000e+01
6.394018309646953835e-01,7.617211803045842444e-01,-1.046238119855418675e-01,1.000000000000000000e+00,1.500000000000000000e+01
7.895055764571052848e-01,6.137135351554335871e-01,6.053223121147990882e-03,1.000000000000000000e+00,1.600000000000000000e+01
8.856684857760083185e-01,4.399368325207851371e-01,1.484820416576063118e-01,1.000000000000000000e+00,1.700000000000000000e+01
9.214936424760062916e-01,2.524494388983979931e-01,2.951588515972139448e-01,1.000000000000000000e+00,1.800000000000000000e+01
8.945591285378898805e-01,6.403427085940162355e-02,4.423387589902516015e-01,1.000000000000000000e+00,1.900000000000000000e+01
8.066959535019253558e-01,-1.124785865732892826e-01,5.801639476614298685e-01,1.000000000000000000e+00,2.000000000000000000e+01
6.639024369044901341e-01,-2.650716199286893282e-01,6.992643209693027995e-01,1.000000000000000000e+00,2.100000000000000000e+01
4.758686754330394009e-01,-3.833520358188002852e-01,7.915745197864733074e-01,1.000000000000000000e+00,2.200000000000000000e+01
2.554134313634923159e-01,-4.592637845246830830e-01,8.507883140377471287e-01,1.000000000000000000e+00,2.300000000000000000e+01
1.754971928498277531e-02,-4.876368114766126416e-01,8.728701778878350526e-01,2.000000000000000000e+00,0.000000000000000000e+00
-2.215229164542534823e-01,-4.665385556727545402e-01,8.563114932992443862e-01,2.000000000000000000e+00,1.000000000000000000e+00
-4.455216544467316409e-01,-3.974057614104580805e-01,8.022338288908172910e-01,2.000000000000000000e+00,2.000000000000000000e+00
-6.391893854772969785e-01,-2.849468209430021104e-01,7.143124237528226672e-01,2.000000000000000000e+00,3.000000000000000000e+00
-7.893300808899249565e-01,-1.368462114818164987e-01,5.985241330183589392e-01,2.000000000000000000e+00,4.000000000000000000e+00
-8.857278479083688927e-01,3.685642139833300579e-02,4.627394338516201411e-01,2.000000000000000000e+00,5.000000000000000000e+00
-9.218053137704380617e-01,2.243056546172400856e-01,3.161675771032124160e-01,2.000000000000000000e+00,6.000000000000000000e+00
-8.951016815405824500e-01,4.127326541290419204e-01,1.686556726553199992e-01,2.000000000000000000e+00,7.000000000000000000e+00
-8.074281737905182332e-01,5.892984004728311076e-01,2.805600416081030848e-02,2.000000000000000000e+00,8.000000000000000000e+00
-6.645496195514268845e-01,7.417065288723564409e-01,-9.080323883085958392e-02,2.000000000000000000e+00,9.000000000000000000e+00
-4.766526469427361801e-01,8.600386654385789864e-01,-1.820322721747745509e-01,2.000000000000000000e+00,1.000000000000000000e+01
-2.562953366709087022e-01,9.360424046929272102e-01,-2.411168119759132533e-01,2.000000000000000000e+00,1.100000000000000000e+01
-1.847074106937454663e-02,9.645240139559637660e-01,-2.633481692106933170e-01,2.000000000000000000e+00,1.200000000000000000e+01
2.206259239488619073e-01,9.435369169628180508e-01,-2.471078469211594741e-01,2.000000000000000000e+00,1.300000000000000000e+01
4.447115580778819854e-01,8.745056110557491991e-01,-1.935757380044128839e-01,2.000000000000000000e+00,1.400000000000000000e+01
6.385317347900887341e-01,7.621340451663041193e-01,-1.069061310889398569e-01,2.000000000000000000e+00,1.500000000000000000e+01
7.891124843992262106e-01,6.142455270842440695e-01,1.979753085649957941e-03,2.000000000000000000e+00,1.600000000000000000e+01
8.857991186248712623e-01,4.405001852505558424e-01,1.460120140181185577e-01,2.000000000000000000e+00,1.700000000000000000e+01
9.221282291056104308e-01,2.529298818294966611e-01,2.927558777621170893e-01,2.000000000000000000e+00,1.800000000000000000e+01
8.956539686175499781e-01,6.433138004220821660e-02,4.400743596728828311e-01,2.000000000000000000e+00,1.900000000000000000e+01
8.081757580743444969e-01,-1.124528266301062090e-01,5.781057912215185057e-01,2.000000000000000000e+00,2.000000000000000000e+01
6.656656647127772164e-01,-2.653879045623217525e-01,6.974657575354624717e-01,2.000000000000000000e+00,2.100000000000000000e+01
4.777939043199414537e-01,-3.840556086153021353e-01,7.900723223134933360e-01,2.000000000000000000e+00,2.200000000000000000e+01
2.573684251802890177e-01,-4.603745716062298543e-01,8.495979917223194233e-01,2.000000000000000000e+00,2.300000000000000000e+01
1.940023033823864290e-02,-4.891469792842892961e-01,8.719855868762271811e-01,3.000000000000000000e+00,0.000000000000000000e+00
-2.199039284580309173e-01,-4.684130556167703796e-01,8.557052480711366815e-01,3.000000000000000000e+00,1.000000000000000000e+00
-4.442453006232591761e-01,-3.995847432051444215e-01,8.018591808240576047e-01,3.000000000000000000e+00,2.000000000000000000e+00
-6.383432219560014609e-01,-2.873497484488013454e-01,7.141064717878151669e-01,3.000000000000000000e+00,3.000000000000000000e+00
-7.889726012236235597e-01,-1.393781751040453487e-01,5.984111954359603303e-01,3.000000000000000000e+00,4.000000000000000000e+00
-8.858830021227710461e-01,3.430056500353795279e-02,4.626389280966146655e-01,3.000000000000000000e+00,5.000000000000000000e+00
-9.224623187392140267e-01,2.218315776100673042e-01,3.159968697333902510e-01,3.000000000000000000e+00,6.000000000000000000e+00
-8.962152958958699012e-01,4.104401795829419886e-01,1.683359806642674428e-01,3.000000000000000000e+00,7.000000000000000000e+00
-8.089216610226047655e-01,5.872745528810644489e-01,2.746535757597281732e-02,3.000000000000000000e+00,8.000000000000000000e+00
-6.663198379198537191e-01,7.400197892127737820e-01,-9.158921971466923995e-02,3.000000000000000000e+00,9.000000000000000000e+00
-4.785786018025673383e-01,8.587343425576035028e-01,-1.831334235164629731e-01,3.000000000000000000e+00,1.000000000000000000e+01
-2.582445309954801149e-01,9.351387875553768270e-01,-2.425390900873185818e-01,3.000000000000000000e+00,1.100000000000000000e+01
-2.030931034822483147e-02,9.640119064559850015e-01,-2.650822063516838356e-01,3.000000000000000000e+00,1.200000000000000000e+01
2.190241909672004939e-01,9.433800500398503708e-01,-2.491234331771558785e-01,3.000000000000000000e+00,1.300000000000000000e+01
4.434565363440023944e-01,8.746430855566650342e-01,-1.958207682083205892e-01,3.000000000000000000e+00,1.400000000000000000e+01
6.377090073759301703e-01,7.624841061222822347e-01,-1.092941435874316691e-01,3.000000000000000000e+00,1.500000000000000000e+01
7.887613397297887907e-01,6.146983342145126983e-01,-1.227542900289568242e-03,3.000000000000000000e+00,1.600000000000000000e+01
8.859786959832146591e-01,4.409802527667302519e-01,1.434509216898693373e-01,3.000000000000000000e+00,1.700000000000000000e+01
9.228074476145382565e-01,2.533172858406277372e-01,2.902701626441803184e-01,3.000000000000000000e+00,1.800000000000000000e+01
8.967860500027740045e-01,6.452691752534911451e-02,4.377340030601906684e-01,3.000000000000000000e+00,1.900000000000000000e+01
8.096828452064066539e-01,-1.125353606817150187e-01,5.759769811152997132e-01,3.000000000000000000e+00,2.000000000000000000e+01
6.674443165813211953e-01,-2.658169321249926331e-01,6.956000595593347935e-01,3.000000000000000000e+00,2.100000000000000000e+01
4.797216500770956071e-01,-3.848737850001153205e-01,7.885044756163364088e-01,3.000000000000000000e+00,2.200000000000000000e+01
2.593128540542977145e-01,-4.615991104108382870e-01,8.483413846973029138e-01,3.000000000000000000e+00,2.300000000000000000e+01
2.122782188814452062e-02,-4.907673919862047818e-01,8.710320008707739259e-01,4.000000000000000000e+00,0.000000000000000000e+00
-2.183186354577547894e-01,-4.703918792628016821e-01,8.550254109296833160e-01,4.000000000000000000e+00,1.000000000000000000e+00
-4.430110951940762209e-01,-4.018601202143499695e-01,8.014047749522418274e-01,4.000000000000000000e+00,2.000000000000000000e+00
-6.375447551299939786e-01,-2.898396808734920449e-01,7.138134522390204850e-01,4.000000000000000000e+00,3.000000000000000000e+00
-7.886650800294183750e-01,-1.419869193963442522e-01,5.982032315714510551e-01,4.000000000000000000e+00,4.000000000000000000e+00
-8.860869262336884544e-01,3.167824640848262291e-02,4.624353445209581914e-01,4.000000000000000000e+00,5.000000000000000000e+00
-9.231635425417215046e-01,2.193007583250254355e-01,3.157154591081785533e-01,4.000000000000000000e+00,6.000000000000000000e+00
-8.973655288304791533e-01,4.080994148443958247e-01,1.678987053864805790e-01,4.000000000000000000e+00,7.000000000000000000e+00
-8.104415963987686711e-01,5.852089865003891056e-01,2.673688362174283725e-02,4.000000000000000000e+00,8.000000000000000000e+00
-6.681045284662944228e-01,7.382956355793298675e-01,-9.249807310070708166e-02,4.000000000000000000e+00,9.000000000000000000e+00
-4.805061159369602986e-01,8.573943391420099092e-01,-1.843605699557597510e-01,4.000000000000000000e+00,1.000000000000000000e+01
-2.601822267705638514e-01,9.341984737749187140e-01,-2.440869117124542242e-01,4.000000000000000000e+00,1.100000000000000000e+01
-2.212411186274164041e-02,9.634594387430259754e-01,-2.669390072118689727e-01,4.000000000000000000e+00,1.200000000000000000e+01
2.174568580248037175e-01,9.431767677653480897e-01,-2.512570389973005636e-01,4.000000000000000000e+00,1.300000000000000000e+01
4.422441765968125882e-01,8.747261169429644267e-01,-1.981774674479689080e-01,4.000000000000000000e+00,1.400000000000000000e+01
6.369342762777587819e-01,7.627702901177472183e-01,-1.117864581074795999e-01,4.000000000000000000e+00,1.500000000000000000e+01
7.884598853484603431e-01,6.150767231461542472e-01,-3.410841550393989025e-03,4.000000000000000000e+00,1.600000000000000000e+01
8.862068524719965978e-01,4.413759051776292575e-01,1.408003017053061912e-01,4.000000000000000000e+00,1.700000000000000000e+01
9.235304580964539545e-01,2.536106477148330485e-01,2.877032018136340685e-01,4.000000000000000000e+00,1.800000000000000000e+01
8.979541159289448071e-01,6.462009969308710189e-02,4.353190191134802545e-01,4.000000000000000000e+00,1.900000000000000000e+01
8.112156276912423358e-01,-1.127266748111406119e-01,5.737786177399145648e-01,4.000000000000000000e+00,2.000000000000000000e+01
6.692365838055495120e-01,-2.663588329151220235e-01,6.936680524749367915e-01,4.000000000000000000e+00,2.100000000000000000e+01
4.816500072765682039e-01,-3.858063069707984849e-01,7.868715041174357827e-01,4.000000000000000000e+00,2.200000000000000000e+01
2.612448469213622948e-01,-4.629367481096121617e-01,8.470187112494809156e-01,4.000000000000000000e+00,2.300000000000000000e+01
2.303078597283107071e-02,-4.924970224920556250e-01,8.700093480727281170e-01,5.000000000000000000e+00,0.000000000000000000e+00
-2.167684647811710386e-01,-4.724736715030353751e-01,8.542716560982555052e-01,5.000000000000000000e+00,1.000000000000000000e+00
-4.418200866153790818e-01,-4.042302780568090004e-01,8.008700851981510604e-01,5.000000000000000000e+00,2.000000000000000000e+00
-6.367945824022851475e-01,-2.924148310793422967e-01,7.134327062785521534e-01,5.000000000000000000e+00,3.000000000000000000e+00
-7.884076219057805091e-01,-1.446705824871802604e-01,5.978995269137548085e-01,5.000000000000000000e+00,4.000000000000000000e+00
-8.863392253381821018e-01,2.899129838094969061e-02,4.621279933580068611e-01,5.000000000000000000e+00,5.000000000000000000e+00
-9.239081178839251285e-01,2.167148990899213090e-01,3.153227588053679198e-01,5.000000000000000000e+00,6.000000000000000000e+00
-8.985511002685062643e-01,4.057118395002947686e-01,1.673434297949689675e-01,5.000000000000000000e+00,7.000000000000000000e+00
-8.119863666591478069e-01,5.831028757592143785e-01,2.586844875538917704e-02,5.000000000000000000e+00,8.000000000000000000e+00
-6.699018752520228270e-01,7.365348954868478071e-01,-9.352980949409288314e-02,5.000000000000000000e+00,9.000000000000000000e+00
-4.824332818236580223e-01,8.560190919427266287e-01,-1.857133350581068321e-01,5.000000000000000000e+00,1.000000000000000000e+01
-2.621065584633558432e-01,9.332215074182126369e-01,-2.457595778450442359e-01,5.000000000000000000e+00,1.100000000000000000e+01
-2.391345057147385711e-02,9.628662846443494239e-01,-2.689175798956855434e-01,5.000000000000000000e+00,1.200000000000000000e+01
2.159253330428696493e-01,9.429264215475331445e-01,-2.535074241474790102e-01,5.000000000000000000e+00,1.300000000000000000e+01
4.410755029060561272e-01,8.747538044397321633e-01,-2.006444177005295704e-01,5.000000000000000000e+00,1.400000000000000000e+01
6.362081128731367219e-01,7.629915336183002994e-01,-1.143816276383429198e-01,5.000000000000000000e+00,1.500000000000000000e+01
7.882095104582521605e-01,6.153805945936023925e-01,-5.700124629072584811e-03,5.000000000000000000e+00,1.600000000000000000e+01
8.864831636904164647e-01,4.416860469270082468e-01,1.380617124456419709e-01,5.000000000000000000e+00,1.700000000000000000e+01
9.242963661615477555e-01,2.538090104079967491e-01,2.850565097244253110e-01,5.000000000000000000e+00,1.800000000000000000e+01
8.991568634283382266e-01,6.461019959674335622e-02,4.328307487434108758e-01,5.000000000000000000e+00,1.900000000000000000e+01
8.127724835783304291e-01,-1.130271900018778447e-01,5.715118058782268085e-01,5.000000000000000000e+00,2.000000000000000000e+01
6.710406368067597382e-01,-2.670136663392633225e-01,6.916705615696268072e-01,5.000000000000000000e+00,2.100000000000000000e+01
4.835770648983774289e-01,-3.868528428876845671e-01,7.851739299378113213e-01,5.000000000000000000e+00,2.200000000000000000e+01
2.631625427861501443e-01,-4.643867587200481428e-01,8.456301877297283109e-01,5.000000000000000000e+00,2.300000000000000000e+01
2.480743965984384680e-02,-4.943347742363246033e-01,8.689175576073056018e-01,6.000000000000000000e+00,0.000000000000000000e+00
-2.152548054966074154e-01,-4.746570143733606084e-01,8.534436638799218766e-01,6.000000000000000000e+00,1.000000000000000000e+00
-4.406732744953349434e-01,-4.066935485976103104e-01,8.002545986588532889e-01,6.000000000000000000e+00,2.000000000000000000e+00
-6.360932451090316464e-01,-2.950733691337343867e-01,7.129635967949052855e-01,6.000000000000000000e+00,3.000000000000000000e+00
-7.882002720325474998e-01,-1.474272717886880579e-01,5.974993980756485579e-01,6.000000000000000000e+00,4.000000000000000000e+00
-8.866394458625415087e-01,2.624157207642350068e-02,4.617162255493337253e-01,6.000000000000000000e+00,5.000000000000000000e+00
-9.246951235907941991e-01,2.140757088719487944e-01,3.148182321251079552e-01,6.000000000000000000e+00,6.000000000000000000e+00
-8.997706847518383011e-01,4.032789294171689742e-01,1.666697931520589315e-01,6.000000000000000000e+00,7.000000000000000000e+00
-8.135543215948238815e-01,5.809573809776388265e-01,2.485733899653437204e-02,6.000000000000000000e+00,8.000000000000000000e+00
-6.717100429041348297e-01,7.347383792093127308e-01,-9.468438297099307510e-02,6.000000000000000000e+00,9.000000000000000000e+00
-4.843581874794189446e-01,8.546090176466972776e-01,-1.871912743121302569e-01,6.000000000000000000e+00,1.000000000000000000e+01
-2.640156716633204059e-01,9.322079131623205450e-01,-2.475563203671386214e-01,6.000000000000000000e+00,1.100000000000000000e+01
-2.567565738143202936e-02,9.622321024620529295e-01,-2.710168659133386782e-01,6.000000000000000000e+00,1.200000000000000000e+01
2.144309849573786397e-01,9.426283540402977668e-01,-2.558732867055243387e-01,6.000000000000000000e+00,1.300000000000000000e+01
4.399514899953762548e-01,8.747252477063237608e-01,-2.032201453497145538e-01,6.000000000000000000e+00,1.400000000000000000e+01
6.355310319208634651e-01,7.631467841591340617e-01,-1.170781503662175899e-01,6.000000000000000000e+00,1.500000000000000000e+01
7.880102653645250088e-01,6.156088761959240818e-01,-8.095259657493312014e-03,6.000000000000000000e+00,1.600000000000000000e+01
8.868071469125610173e-01,4.419096182901304792e-01,1.352367311327607180e-01,6.000000000000000000e+00,1.700000000000000000e+01
9.251042241584347403e-01,2.539114643467589860e-01,2.823316183453513095e-01,6.000000000000000000e+00,1.800000000000000000e+01
9.003929449927768891e-01,6.449654795304424204e-02,4.302705426930536481e-01,6.000000000000000000e+00,1.900000000000000000e+01
8.143517581635846270e-01,-1.134372615194061545e-01,5.691776538786958994e-01,6.000000000000000000e+00,2.000000000000000000e+01
6.728546273142187450e-01,-2.677814207282894210e-01,6.896084115021964278e-01,6.000000000000000000e+00,2.100000000000000000e+01
4.855009085545242686e-01,-3.880129877491800827e-01,7.834122727725716384e-01,6.000000000000000000e+00,2.200000000000000000e+01
2.650640928354936476e-01,-4.659483438337382877e-01,8.441760287806644447e-01,6.000000000000000000e+00,2.300000000000000000e+01
2.655612690353763988e-02,-4.962794823206229111e-01,8.677565600739978180e-01,7.000000000000000000e+00,0.000000000000000000e+00
-2.137790069395655024e-01,-4.769404285440932423e-01,8.525411214786708936e-01,7.000000000000000000e+00,1.000000000000000000e+00
-4.395716086065141748e-01,-4.092482116970762029e-01,7.995578166273071830e-01,7.000000000000000000e+00,2.000000000000000000e+00
-6.354412280865192608e-01,-2.978134242080515137e-01,7.124055095304719920e-01,7.000000000000000000e+00,3.000000000000000000e+00
-7.880430163237149843e-01,-1.502550659275800338e-01,5.970021939545278045e-01,7.000000000000000000e+00,4.000000000000000000e+00
-8.869870762911481465e-01,2.343093519675992081e-02,4.611994338334406418e-01,7.000000000000000000e+00,5.000000000000000000e+00
-9.255235858622880007e-01,2.113849016408890780e-01,3.142013930123221388e-01,7.000000000000000000e+00,6.000000000000000000e+00
-9.010229131379182688e-01,4.008021554100145711e-01,1.658774915989082444e-01,7.000000000000000000e+00,7.000000000000000000e+00
-8.151437747764205266e-01,5.787736465700749067e-01,2.370005230429560530e-02,7.000000000000000000e+00,8.000000000000000000e+00
-6.735271787751974104e-01,7.329068792051276482e-01,-9.596168956893004476e-02,7.000000000000000000e+00,9.000000000000000000e+00
-4.862789187043712325e-01,8.531645128275566758e-01,-1.887938751004001048e-01,7.000000000000000000e+00,1.000000000000000000e+01
-2.659077252115999435e-01,9.311576967058573517e-01,-2.494763025584488259e-01,7.000000000000000000e+00,1.100000000000000000e+01
-2.740909101380080079e-02,9.615565358011091135e-01,-2.732357410515096618e-01,7.000000000000000000e+00,1.200000000000000000e+01
2.129751422459702503e-01,9.422819003190910925e-01,-2.583532641875293523e-01,7.000000000000000000e+00,1.300000000000000000e+01
4.388730622633657541e-01,8.746395482671959209e-01,-2.059031224302615981e-01,7.000000000000000000e+00,1.400000000000000000e+01
6.349034911615010213e-01,7.632350019366387350e-01,-1.198744707171509744e-01,7.000000000000000000e+00,1.500000000000000000e+01
7.878621240099552558e-01,6.157605066085576340e-01,-1.059585068289659385e-02,7.000000000000000000e+00,1.600000000000000000e+01
8.871782618441974577e-01,4.420455968831402127e-01,1.323269510996795961e-01,7.000000000000000000e+00,1.700000000000000000e+01
9.259530324634164256e-01,2.539171487265159954e-01,2.795300757600145403e-01,7.000000000000000000e+00,1.800000000000000000e+01
9.016609703058661163e-01,6.427853412832205959e-02,4.276397604028396859e-01,7.000000000000000000e+00,1.900000000000000000e+01
8.159517660464729039e-01,-1.139571783210423517e-01,5.667772728283554384e-01,7.000000000000000000e+00,2.000000000000000000e+01
6.746766906072060310e-01,-2.686620131950798740e-01,6.874824258243080743e-01,7.000000000000000000e+00,2.100000000000000000e+01
4.874196227617512700e-01,-3.892862635198000576e-01,7.815870497785802895e-01,7.000000000000000000e+00,2.200000000000000000e+01
2.669476625859973917e-01,-4.676206334053115699e-01,8.426564475831700429e-01,7.000000000000000000e+00,2.300000000000000000e+01
2.827522041988861368e-02,-4.983299147225751513e-01,8.665262881198686484e-01,8.000000000000000000e+00,0.000000000000000000e+00
-2.123423772397116105e-01,-4.793223748788874583e-01,8.515637238449341728e-01,8.000000000000000000e+00,1.000000000000000000e+00
-4.385159879164912122e-01,-4.118924970257671903e-01,7.987792556366883900e-01,8.000000000000000000e+00,2.000000000000000000e+00
-6.348389592727781139e-01,-3.006330865371187322e-01,7.117578542373953487e-01,8.000000000000000000e+00,3.000000000000000000e+00
-7.879357816288791172e-01,-1.531520167277488631e-01,5.964072969046493311e-01,8.000000000000000000e+00,4.000000000000000000e+00
-8.873815479546237617e-01,2.056127010842585118e-02,4.605770538370144718e-01,8.000000000000000000e+00,5.000000000000000000e+00
-9.263924795951410385e-01,2.086441947049811063e-01,3.134718069707004284e-01,8.000000000000000000e+00,6.000000000000000000e+00
-9.023063743652955937e-01,3.982829818976793557e-01,1.649662787070375614e-01,8.000000000000000000e+00,7.000000000000000000e+00
-8.167530036264443183e-01,5.765527987726918324e-01,2.239199175056456881e-02,8.000000000000000000e+00,8.000000000000000000e+00
-6.753514151541624155e-01,7.310411695502391227e-01,-9.736156568116957621e-02,8.000000000000000000e+00,9.000000000000000000e+00
-4.881935613732219514e-01,8.516859539204344465e-01,-1.905205567081140194e-01,8.000000000000000000e+00,1.000000000000000000e+01
-2.677808933631330435e-01,9.300708452124762937e-01,-2.515186196594442758e-01,8.000000000000000000e+00,1.100000000000000000e+01
-2.911213988588389270e-02,9.608392144347875918e-01,-2.755730163053070059e-01,8.000000000000000000e+00,1.200000000000000000e+01
2.115590914559908609e-01,9.418863890957448470e-01,-2.609459347422277697e-01,8.000000000000000000e+00,1.300000000000000000e+01
4.378410928233580912e-01,8.744958109800438084e-01,-2.086917679584005536e-01,8.000000000000000000e+00,1.400000000000000000e+01
6.343258909571231063e-01,7.632551614378874083e-01,-1.227689806094219849e-01,8.000000000000000000e+00,1.500000000000000000e+01
7.877649854697768017e-01,6.158344380291836950e-01,-1.320123498320831777e-02,8.000000000000000000e+00,1.600000000000000000e+01
8.875959114372149461e-01,4.420929991834719464e-01,1.293339788025647807e-01,8.000000000000000000e+00,1.700000000000000000e+01
9.268417408339920671e-01,2.538252528078993042e-01,2.766534447369508598e-01,8.000000000000000000e+00,1.800000000000000000e+01
9.029595080412307073e-01,6.395560710759265466e-02,4.249397688584086175e-01,8.000000000000000000e+00,1.900000000000000000e+01
8.175707932503493147e-01,-1.145871624943280292e-01,5.643117757193210071e-01,8.000000000000000000e+00,2.000000000000000000e+01
6.765049478130649163e-01,-2.696552895331331134e-01,6.852934265052048612e-01,8.000000000000000000e+00,2.100000000000000000e+01
4.893312932594194309e-01,-3.906721195095729238e-01,7.796987754735555942e-01,8.000000000000000000e+00,2.200000000000000000e+01
2.688114340627723031e-01,-4.694026866006451582e-01,8.410716561204594210e-01,8.000000000000000000e+00,2.300000000000000000e+01
2.996312357658786896e-02,-5.004847735686011045e-01,8.652266770341285884e-01,9.000000000000000000e+00,0.000000000000000000e+00
-2.109461818497725683e-01,-4.818012560588695314e-01,8.505111745433439063e-01,9.000000000000000000e+00,1.000000000000000000e+00
-4.375072596371875622e-01,-4.146245859423926539e-01,7.979184485251973324e-01,9.000000000000000000e+00,2.000000000000000000e+00
-6.342868093433855492e-01,-3.035304094359111415e-01,7.110200658495200443e-01,9.000000000000000000e+00,3.000000000000000000e+00
-7.878784359818821192e-01,-1.561161512416045782e-01,5.957141239187230264e-01,9.000000000000000000e+00,4.000000000000000000e+00
-8.878222358749018328e-01,1.763447192300229838e-02,4.598485651669329544e-01,9.000000000000000000e+00,5.000000000000000000e+00
-9.273007297673637739e-01,2.058553070215167202e-01,3.126290919668093804e-01,9.000000000000000000e+00,6.000000000000000000e+00
-9.036196172832979823e-01,3.957228655462367573e-01,1.639359659887386911e-01,9.000000000000000000e+00,7.000000000000000000e+00
-8.183802483465566491e-01,5.742959425779901039e-01,2.092700300296833349e-02,9.000000000000000000e+00,8.000000000000000000e+00
-6.771808715263156753e-01,7.291420053812954771e-01,-9.888378647383130882e-02,9.000000000000000000e+00,9.000000000000000000e+00
-4.901002037695627589e-01,8.501736972200797382e-01,-1.923706703740802326e-01,9.000000000000000000e+00,1.000000000000000000e+01
-2.696333679781368065e-01,9.289473277850365251e-01,-2.536822994885660210e-01,9.000000000000000000e+00,1.100000000000000000e+01
